Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
3287,3.94E-03,-7.28E-12,1.79E-03,8.20E-02
3288,4.08E-03,0.00E+00,1.83E-03,9.32E-02
3289,3.42E-03,-3.64E-12,2.95E-03,7.02E-02
3290,3.54E-03,-7.28E-12,2.76E-03,5.77E-02
3291,3.46E-03,0.00E+00,3.09E-03,9.93E-02
3292,5.69E-04,7.28E-12,3.78E-03,4.50E-01
3293,6.58E-04,0.00E+00,3.48E-03,4.41E-01
3294,6.94E-04,-7.28E-12,3.78E-03,4.25E-01
3295,7.38E-04,0.00E+00,3.50E-03,4.24E-01
3296,1.04E-03,1.82E-12,3.46E-03,3.12E-01
3297,1.12E-03,-1.82E-12,3.54E-03,2.81E-01
3298,9.10E-04,7.28E-12,3.76E-03,3.50E-01
3299,7.66E-04,0.00E+00,3.43E-03,4.14E-01
3300,1.00E-03,7.28E-12,3.80E-03,3.17E-01
3301,6.72E-04,0.00E+00,3.39E-03,4.45E-01
3302,5.28E-04,7.28E-12,2.92E-03,5.09E-01
3303,8.03E-04,3.64E-12,3.29E-03,4.08E-01
3304,1.14E-03,-1.09E-11,3.44E-03,2.75E-01
3305,1.15E-03,0.00E+00,3.82E-03,2.63E-01
3306,1.31E-03,-7.28E-12,3.81E-03,2.06E-01
3307,1.17E-03,-1.09E-11,3.48E-03,2.63E-01
3308,1.16E-03,0.00E+00,3.46E-03,2.69E-01
3309,1.35E-03,0.00E+00,3.05E-03,2.04E-01
3310,1.27E-03,0.00E+00,3.09E-03,2.28E-01
3311,1.19E-03,1.82E-12,3.45E-03,2.60E-01
3312,1.30E-03,-1.82E-12,3.48E-03,2.22E-01
3313,1.47E-03,3.64E-12,3.64E-03,1.59E-01
3314,1.57E-03,0.00E+00,3.49E-03,1.29E-01
3315,1.84E-03,-7.28E-12,3.21E-03,9.08E-02
3316,1.79E-03,7.28E-12,3.29E-03,9.42E-02
3317,1.75E-03,0.00E+00,3.24E-03,1.05E-01
3318,1.48E-03,0.00E+00,3.30E-03,1.62E-01
3319,1.76E-03,0.00E+00,2.85E-03,1.13E-01
3320,1.68E-03,3.64E-12,3.40E-03,1.11E-01
3321,1.63E-03,0.00E+00,3.55E-03,1.16E-01
3322,1.43E-03,0.00E+00,3.87E-03,1.76E-01
3323,1.66E-03,0.00E+00,3.81E-03,1.18E-01
3324,8.37E-04,7.28E-12,3.90E-03,3.57E-01
3325,9.76E-04,0.00E+00,3.95E-03,3.22E-01
3326,6.26E-04,-7.28E-12,3.93E-03,4.27E-01
3327,6.01E-04,0.00E+00,4.18E-03,3.88E-01
3328,7.00E-04,0.00E+00,4.08E-03,3.86E-01
3329,1.27E-03,0.00E+00,3.87E-03,2.15E-01
3330,6.31E-04,0.00E+00,4.32E-03,3.58E-01
3331,7.58E-04,0.00E+00,4.20E-03,3.52E-01
3332,9.81E-04,-3.64E-12,4.28E-03,3.03E-01
3333,1.14E-03,-3.64E-12,4.15E-03,2.68E-01
3334,9.34E-04,-7.28E-12,4.13E-03,3.30E-01
3335,1.24E-03,0.00E+00,4.04E-03,2.36E-01
3336,1.20E-03,3.64E-12,4.14E-03,2.49E-01
3337,1.19E-03,-7.28E-12,4.19E-03,2.53E-01
3338,9.80E-04,3.64E-12,4.36E-03,2.96E-01
3339,1.03E-03,-3.64E-12,4.35E-03,2.89E-01
3340,6.29E-04,0.00E+00,4.45E-03,3.34E-01
3341,7.22E-04,0.00E+00,4.45E-03,3.23E-01
3342,8.83E-04,0.00E+00,4.37E-03,3.09E-01
3343,1.31E-03,7.28E-12,4.38E-03,2.46E-01
3344,1.12E-03,1.09E-11,4.51E-03,2.71E-01
3345,7.03E-04,3.64E-12,4.66E-03,2.82E-01
3346,6.72E-04,-1.82E-12,4.66E-03,2.82E-01
3347,9.27E-04,0.00E+00,4.54E-03,2.86E-01
3348,8.59E-04,0.00E+00,4.52E-03,2.96E-01
3349,9.47E-04,-3.64E-12,4.44E-03,2.93E-01
3350,1.29E-03,-3.64E-12,4.45E-03,2.50E-01
3351,1.12E-03,-3.64E-12,4.58E-03,2.73E-01
3352,1.23E-03,-7.28E-12,4.62E-03,2.75E-01
3353,1.02E-03,0.00E+00,4.55E-03,2.79E-01
3354,1.52E-03,0.00E+00,4.04E-03,1.61E-01
3355,1.28E-03,0.00E+00,4.16E-03,2.31E-01
3356,1.61E-03,0.00E+00,3.91E-03,1.31E-01
3357,1.60E-03,3.64E-12,4.22E-03,1.83E-01
3358,1.48E-03,0.00E+00,4.16E-03,1.81E-01
3359,1.39E-03,0.00E+00,4.31E-03,2.23E-01
3360,1.74E-03,0.00E+00,4.24E-03,1.81E-01
3361,1.64E-03,-7.28E-12,4.00E-03,1.35E-01
3362,1.35E-03,0.00E+00,4.42E-03,2.45E-01
3363,1.43E-03,0.00E+00,4.40E-03,2.37E-01
3364,1.70E-03,0.00E+00,4.34E-03,2.17E-01
3365,1.56E-03,0.00E+00,4.54E-03,2.84E-01
3366,1.50E-03,0.00E+00,4.56E-03,2.86E-01
3367,1.33E-03,-7.28E-12,4.58E-03,2.73E-01
3368,1.55E-03,0.00E+00,4.58E-03,2.99E-01
3369,2.06E-03,-4.55E-13,3.53E-03,6.72E-02
3370,2.06E-03,1.27E-11,3.54E-03,6.78E-02
3371,2.06E-03,0.00E+00,3.55E-03,6.78E-02
3372,2.01E-03,-9.09E-13,3.54E-03,7.26E-02
3373,2.06E-03,1.32E-11,3.54E-03,6.73E-02
3374,1.91E-03,3.64E-12,3.95E-03,1.09E-01
3375,1.84E-03,0.00E+00,3.73E-03,8.85E-02
3376,2.07E-03,1.32E-11,3.54E-03,6.70E-02
3377,2.26E-03,7.28E-12,3.17E-03,5.65E-02
3378,2.68E-03,0.00E+00,3.33E-03,5.52E-02
3379,2.42E-03,0.00E+00,3.40E-03,5.61E-02
3380,2.62E-03,0.00E+00,3.30E-03,5.23E-02
3381,2.69E-03,0.00E+00,3.32E-03,5.44E-02
3382,2.07E-03,0.00E+00,3.55E-03,6.72E-02
3383,2.08E-03,0.00E+00,3.60E-03,7.13E-02
3384,2.40E-03,0.00E+00,3.62E-03,7.86E-02
3385,2.38E-03,0.00E+00,3.72E-03,8.99E-02
3386,2.02E-03,-1.82E-12,3.98E-03,1.21E-01
3387,2.19E-03,1.09E-11,3.99E-03,1.40E-01
3388,2.26E-03,0.00E+00,3.92E-03,1.29E-01
3389,1.90E-03,1.82E-12,3.98E-03,1.14E-01
3390,1.84E-03,1.82E-12,3.96E-03,1.13E-01
3391,1.87E-03,-7.28E-12,4.24E-03,1.98E-01
3392,1.78E-03,0.00E+00,4.30E-03,2.06E-01
3393,1.87E-03,0.00E+00,4.03E-03,1.28E-01
3394,1.93E-03,3.64E-12,4.02E-03,1.33E-01
3395,2.05E-03,-7.28E-12,4.24E-03,2.36E-01
3396,1.85E-03,3.64E-12,4.47E-03,3.01E-01
3397,1.89E-03,0.00E+00,4.42E-03,2.85E-01
3398,1.79E-03,3.64E-12,4.48E-03,2.95E-01
3399,2.07E-03,0.00E+00,4.39E-03,3.15E-01
3400,2.10E-03,0.00E+00,4.46E-03,3.60E-01
3401,1.91E-03,0.00E+00,4.49E-03,3.25E-01
3402,1.66E-03,0.00E+00,4.64E-03,3.32E-01
3403,2.04E-03,0.00E+00,4.58E-03,3.70E-01
3404,1.85E-03,3.64E-12,4.51E-03,3.23E-01
3405,1.95E-03,-1.46E-11,4.63E-03,3.68E-01
3406,2.02E-03,0.00E+00,4.67E-03,3.85E-01
3407,1.72E-03,0.00E+00,4.62E-03,3.37E-01
3408,2.17E-03,0.00E+00,4.05E-03,1.60E-01
3409,2.21E-03,0.00E+00,4.27E-03,2.93E-01
3410,2.19E-03,3.64E-12,4.38E-03,3.45E-01
3411,2.45E-03,-1.46E-11,4.13E-03,2.69E-01
3412,2.58E-03,5.46E-12,3.97E-03,2.14E-01
3413,2.25E-03,0.00E+00,4.00E-03,1.53E-01
3414,2.44E-03,0.00E+00,3.94E-03,1.64E-01
3415,2.41E-03,3.64E-12,4.22E-03,3.14E-01
3416,2.25E-03,-3.64E-12,4.07E-03,1.94E-01
3417,2.30E-03,0.00E+00,4.25E-03,3.08E-01
3418,2.57E-03,-1.82E-12,3.88E-03,1.66E-01
3419,2.60E-03,7.28E-12,3.91E-03,1.81E-01
3420,2.15E-03,-9.09E-13,4.59E-03,3.85E-01
3421,2.14E-03,9.09E-13,4.62E-03,3.88E-01
3422,2.25E-03,9.09E-13,4.46E-03,3.72E-01
3423,2.28E-03,9.09E-13,4.43E-03,3.67E-01
3424,2.28E-03,-1.82E-12,4.46E-03,3.74E-01
3425,2.39E-03,0.00E+00,4.34E-03,3.47E-01
3426,2.17E-03,1.82E-12,4.61E-03,3.86E-01
3427,2.15E-03,0.00E+00,4.61E-03,3.88E-01
3428,2.20E-03,0.00E+00,4.56E-03,3.84E-01
3429,2.28E-03,1.82E-12,4.48E-03,3.73E-01
3430,2.32E-03,0.00E+00,4.60E-03,3.60E-01
3431,7.99E-04,9.09E-13,4.82E-03,2.49E-01
3432,7.42E-04,5.46E-12,4.70E-03,2.72E-01
3433,7.01E-04,0.00E+00,4.69E-03,2.75E-01
3434,8.62E-04,-9.09E-13,4.84E-03,2.49E-01
3435,9.58E-04,-7.28E-12,4.72E-03,2.68E-01
3436,1.15E-03,1.82E-12,4.79E-03,2.80E-01
3437,1.15E-03,0.00E+00,4.76E-03,2.78E-01
3438,1.09E-03,1.82E-12,4.76E-03,2.74E-01
3439,1.12E-03,-3.64E-12,4.80E-03,2.77E-01
3440,1.03E-03,-1.82E-12,4.64E-03,2.72E-01
3441,6.82E-04,0.00E+00,4.69E-03,2.75E-01
3442,9.22E-04,0.00E+00,4.61E-03,2.78E-01
3443,9.79E-04,-3.64E-12,4.76E-03,2.66E-01
3444,8.44E-04,-9.09E-13,4.86E-03,2.46E-01
3445,8.53E-04,-9.09E-13,4.87E-03,2.46E-01
3446,9.99E-04,0.00E+00,4.87E-03,2.63E-01
3447,8.39E-04,-9.09E-13,4.87E-03,2.44E-01
3448,8.22E-04,-9.09E-13,4.87E-03,2.41E-01
3449,5.76E-04,0.00E+00,5.05E-03,1.60E-01
3450,6.09E-04,-3.64E-12,4.89E-03,2.13E-01
3451,7.38E-04,0.00E+00,5.01E-03,2.05E-01
3452,6.72E-04,-9.09E-13,5.06E-03,1.78E-01
3453,6.72E-04,0.00E+00,4.74E-03,2.62E-01
3454,1.09E-03,-3.64E-12,4.98E-03,2.70E-01
3455,7.74E-04,0.00E+00,5.04E-03,2.07E-01
3456,8.21E-04,-4.55E-13,4.92E-03,2.32E-01
3457,7.91E-04,0.00E+00,5.05E-03,2.08E-01
3458,8.70E-04,0.00E+00,4.58E-03,2.83E-01
3459,7.62E-04,0.00E+00,5.05E-03,2.01E-01
3460,1.17E-03,0.00E+00,4.78E-03,2.82E-01
3461,5.83E-04,1.82E-12,5.08E-03,1.56E-01
3462,1.10E-03,1.82E-12,4.97E-03,2.72E-01
3463,1.10E-03,0.00E+00,4.99E-03,2.72E-01
3464,1.18E-03,1.82E-12,4.83E-03,2.85E-01
3465,1.12E-03,2.73E-12,4.98E-03,2.77E-01
3466,8.52E-04,0.00E+00,4.88E-03,2.44E-01
3467,1.08E-03,0.00E+00,4.99E-03,2.67E-01
3468,1.24E-03,0.00E+00,4.95E-03,3.02E-01
3469,9.26E-04,0.00E+00,5.02E-03,2.37E-01
3470,5.89E-04,-1.82E-12,5.13E-03,1.27E-01
3471,6.79E-04,0.00E+00,5.12E-03,1.51E-01
3472,7.69E-04,1.82E-12,5.10E-03,1.75E-01
3473,7.99E-04,0.00E+00,5.10E-03,1.83E-01
3474,9.36E-04,3.64E-12,5.08E-03,2.16E-01
3475,1.09E-03,0.00E+00,5.04E-03,2.53E-01
3476,1.11E-03,7.28E-12,5.04E-03,2.58E-01
3477,1.14E-03,0.00E+00,5.03E-03,2.63E-01
3478,1.26E-03,3.64E-12,5.00E-03,2.87E-01
3479,5.94E-04,0.00E+00,5.17E-03,1.02E-01
3480,6.85E-04,0.00E+00,5.16E-03,1.24E-01
3481,7.76E-04,3.64E-12,5.15E-03,1.46E-01
3482,8.06E-04,3.64E-12,5.14E-03,1.52E-01
3483,9.44E-04,0.00E+00,5.12E-03,1.82E-01
3484,1.10E-03,-9.09E-13,5.09E-03,2.15E-01
3485,1.12E-03,0.00E+00,5.08E-03,2.19E-01
3486,1.15E-03,0.00E+00,5.08E-03,2.24E-01
3487,1.27E-03,3.64E-12,5.05E-03,2.44E-01
3488,5.99E-04,0.00E+00,5.21E-03,7.19E-02
3489,6.90E-04,0.00E+00,5.20E-03,8.81E-02
3490,7.82E-04,5.46E-12,5.18E-03,1.04E-01
3491,8.11E-04,5.46E-12,5.18E-03,1.09E-01
3492,9.51E-04,7.28E-12,5.16E-03,1.31E-01
3493,1.11E-03,0.00E+00,5.12E-03,1.55E-01
3494,1.13E-03,9.09E-13,5.12E-03,1.59E-01
3495,1.15E-03,9.09E-13,5.11E-03,1.62E-01
3496,1.28E-03,0.00E+00,5.08E-03,1.75E-01
3497,6.02E-04,0.00E+00,5.24E-03,3.69E-02
3498,6.95E-04,-9.09E-13,5.23E-03,4.55E-02
3499,7.86E-04,0.00E+00,5.22E-03,5.39E-02
3500,8.16E-04,1.82E-12,5.21E-03,5.65E-02
3501,9.57E-04,3.64E-12,5.19E-03,6.82E-02
3502,1.11E-03,-9.09E-13,5.16E-03,8.08E-02
3503,1.13E-03,4.55E-12,5.15E-03,8.25E-02
3504,1.16E-03,-1.82E-12,5.14E-03,8.41E-02
3505,1.29E-03,0.00E+00,5.11E-03,9.07E-02
3506,6.05E-04,3.64E-12,5.27E-03,0.00E+00
3507,6.98E-04,9.09E-13,5.25E-03,0.00E+00
3508,7.90E-04,3.64E-12,5.24E-03,0.00E+00
3509,8.20E-04,5.46E-12,5.24E-03,0.00E+00
3510,9.61E-04,3.64E-12,5.21E-03,0.00E+00
3511,1.12E-03,9.09E-13,5.18E-03,0.00E+00
3512,1.14E-03,0.00E+00,5.18E-03,0.00E+00
3513,1.17E-03,9.09E-13,5.17E-03,0.00E+00
3514,1.29E-03,-3.64E-12,5.14E-03,0.00E+00
3515,1.69E-03,0.00E+00,4.65E-03,3.42E-01
3516,1.68E-03,-9.09E-13,4.66E-03,3.41E-01
3517,1.69E-03,0.00E+00,4.66E-03,3.44E-01
3518,1.57E-03,-9.09E-13,4.79E-03,3.40E-01
3519,1.57E-03,9.09E-13,4.84E-03,3.51E-01
3520,1.59E-03,0.00E+00,4.84E-03,3.55E-01
3521,1.46E-03,0.00E+00,4.66E-03,3.06E-01
3522,1.38E-03,7.28E-12,4.70E-03,3.05E-01
3523,1.27E-03,-9.09E-13,4.75E-03,2.94E-01
3524,1.38E-03,0.00E+00,4.74E-03,3.12E-01
3525,1.42E-03,0.00E+00,4.73E-03,3.17E-01
3526,1.56E-03,-4.55E-12,4.85E-03,3.51E-01
3527,1.43E-03,7.28E-12,4.90E-03,3.34E-01
3528,1.41E-03,0.00E+00,4.76E-03,3.17E-01
3529,1.26E-03,0.00E+00,4.90E-03,3.04E-01
3530,1.32E-03,0.00E+00,4.93E-03,3.14E-01
3531,1.58E-03,0.00E+00,4.85E-03,3.53E-01
3532,1.33E-03,-3.64E-12,4.98E-03,2.98E-01
3533,1.44E-03,0.00E+00,4.95E-03,3.17E-01
3534,1.58E-03,-9.09E-13,4.91E-03,3.40E-01
3535,1.59E-03,-9.09E-13,4.90E-03,3.42E-01
3536,1.34E-03,-7.28E-12,5.03E-03,2.53E-01
3537,1.46E-03,0.00E+00,4.99E-03,2.69E-01
3538,1.60E-03,-1.82E-12,4.95E-03,2.87E-01
3539,1.61E-03,1.18E-11,4.95E-03,2.89E-01
3540,1.35E-03,0.00E+00,5.06E-03,1.82E-01
3541,1.47E-03,7.28E-12,5.03E-03,1.92E-01
3542,1.61E-03,-3.64E-12,4.99E-03,2.04E-01
3543,1.62E-03,1.00E-11,4.98E-03,2.05E-01
3544,1.36E-03,3.64E-12,5.09E-03,9.38E-02
3545,1.48E-03,0.00E+00,5.06E-03,9.89E-02
3546,1.62E-03,0.00E+00,5.02E-03,1.04E-01
3547,1.63E-03,0.00E+00,5.01E-03,1.05E-01
3548,1.37E-03,3.64E-12,5.12E-03,0.00E+00
3549,1.48E-03,7.28E-12,5.09E-03,0.00E+00
3550,1.63E-03,0.00E+00,5.04E-03,0.00E+00
3551,1.64E-03,-1.36E-11,5.04E-03,0.00E+00
3552,1.87E-03,0.00E+00,4.74E-03,3.79E-01
3553,1.88E-03,0.00E+00,4.73E-03,3.79E-01
3554,1.87E-03,0.00E+00,4.70E-03,3.69E-01
3555,1.86E-03,0.00E+00,4.73E-03,3.77E-01
3556,1.72E-03,0.00E+00,4.79E-03,3.72E-01
3557,1.86E-03,7.28E-12,4.74E-03,3.78E-01
3558,1.61E-03,-9.09E-13,4.90E-03,3.43E-01
3559,1.74E-03,0.00E+00,4.85E-03,3.55E-01
3560,1.88E-03,-4.55E-12,4.79E-03,3.62E-01
3561,1.89E-03,0.00E+00,4.79E-03,3.62E-01
3562,1.90E-03,2.73E-12,4.79E-03,3.62E-01
3563,2.04E-03,-3.64E-12,4.73E-03,3.63E-01
3564,1.62E-03,-1.82E-12,4.94E-03,2.89E-01
3565,1.76E-03,7.28E-12,4.89E-03,2.97E-01
3566,1.90E-03,9.09E-13,4.84E-03,2.99E-01
3567,1.91E-03,-1.27E-11,4.84E-03,3.00E-01
3568,1.92E-03,-6.37E-12,4.83E-03,2.99E-01
3569,2.06E-03,7.28E-12,4.77E-03,2.95E-01
3570,1.64E-03,-4.55E-12,4.98E-03,2.05E-01
3571,1.77E-03,0.00E+00,4.93E-03,2.08E-01
3572,1.91E-03,5.46E-12,4.88E-03,2.08E-01
3573,1.92E-03,6.37E-12,4.87E-03,2.08E-01
3574,1.65E-03,0.00E+00,5.01E-03,1.05E-01
3575,1.79E-03,7.28E-12,4.96E-03,1.05E-01
3576,1.93E-03,0.00E+00,4.91E-03,1.04E-01
3577,1.94E-03,0.00E+00,4.90E-03,1.04E-01
3578,1.65E-03,0.00E+00,5.04E-03,0.00E+00
3579,1.79E-03,0.00E+00,4.99E-03,0.00E+00
3580,1.94E-03,0.00E+00,4.93E-03,0.00E+00
3581,1.95E-03,1.46E-11,4.93E-03,0.00E+00
3582,2.19E-03,0.00E+00,4.66E-03,3.62E-01
3583,2.18E-03,9.09E-13,4.67E-03,3.62E-01
3584,2.17E-03,0.00E+00,4.67E-03,3.62E-01
3585,2.19E-03,-6.37E-12,4.72E-03,2.90E-01
3586,2.20E-03,0.00E+00,4.71E-03,2.89E-01
3587,2.21E-03,0.00E+00,4.71E-03,2.89E-01
3588,2.34E-03,0.00E+00,4.64E-03,2.83E-01
3589,1.93E-03,5.46E-12,4.87E-03,2.07E-01
3590,2.07E-03,0.00E+00,4.81E-03,2.02E-01
3591,2.20E-03,-3.64E-12,4.75E-03,1.96E-01
3592,2.21E-03,-3.64E-12,4.75E-03,1.96E-01
3593,2.23E-03,-3.64E-12,4.74E-03,1.95E-01
3594,2.36E-03,0.00E+00,4.68E-03,1.88E-01
3595,1.95E-03,0.00E+00,4.90E-03,1.04E-01
3596,2.09E-03,7.28E-12,4.84E-03,1.00E-01
3597,2.22E-03,-9.09E-13,4.78E-03,9.66E-02
3598,2.23E-03,0.00E+00,4.78E-03,9.63E-02
3599,2.24E-03,0.00E+00,4.77E-03,9.60E-02
3600,2.37E-03,0.00E+00,4.71E-03,9.17E-02
3601,1.96E-03,7.28E-12,4.93E-03,0.00E+00
3602,2.10E-03,0.00E+00,4.87E-03,0.00E+00
3603,2.24E-03,-7.28E-12,4.80E-03,0.00E+00
3604,2.23E-03,0.00E+00,4.81E-03,0.00E+00
3605,2.25E-03,0.00E+00,4.80E-03,0.00E+00
3606,2.38E-03,-3.64E-12,4.73E-03,0.00E+00
3607,2.82E-03,0.00E+00,3.17E-03,4.59E-02
3608,2.69E-03,-3.18E-12,3.33E-03,5.54E-02
3609,2.53E-03,0.00E+00,3.68E-03,9.65E-02
3610,2.69E-03,0.00E+00,3.34E-03,5.69E-02
3611,2.57E-03,-7.28E-12,3.59E-03,8.73E-02
3612,2.67E-03,0.00E+00,3.64E-03,1.04E-01
3613,2.80E-03,7.28E-12,3.59E-03,1.09E-01
3614,3.04E-03,0.00E+00,2.94E-03,3.29E-02
3615,3.01E-03,0.00E+00,2.94E-03,3.18E-02
3616,2.93E-03,9.09E-13,3.82E-03,2.20E-01
3617,2.93E-03,7.28E-12,3.81E-03,2.15E-01
3618,2.89E-03,0.00E+00,3.80E-03,2.04E-01
3619,2.71E-03,-3.18E-12,3.33E-03,5.62E-02
3620,3.10E-03,0.00E+00,3.29E-03,8.85E-02
3621,3.06E-03,0.00E+00,3.58E-03,1.49E-01
3622,3.14E-03,0.00E+00,3.50E-03,1.45E-01
3623,2.97E-03,-9.09E-13,3.77E-03,2.08E-01
3624,2.94E-03,7.28E-12,3.82E-03,2.21E-01
3625,3.14E-03,-3.64E-12,3.58E-03,1.70E-01
3626,3.26E-03,0.00E+00,3.78E-03,2.67E-01
3627,2.97E-03,0.00E+00,3.82E-03,2.26E-01
3628,2.79E-03,-1.82E-12,4.48E-03,1.10E-01
3629,2.77E-03,0.00E+00,4.48E-03,1.08E-01
3630,2.77E-03,0.00E+00,4.48E-03,1.20E-01
3631,2.61E-03,0.00E+00,3.83E-03,1.57E-01
3632,2.80E-03,3.64E-12,4.10E-03,3.41E-01
3633,2.90E-03,9.09E-13,3.88E-03,2.45E-01
3634,2.68E-03,0.00E+00,3.99E-03,2.49E-01
3635,2.63E-03,7.28E-12,3.90E-03,1.86E-01
3636,2.55E-03,-7.28E-12,4.17E-03,3.21E-01
3637,2.75E-03,7.28E-12,4.11E-03,3.39E-01
3638,2.66E-03,-4.55E-12,4.36E-03,3.41E-01
3639,2.65E-03,0.00E+00,4.36E-03,3.43E-01
3640,2.67E-03,0.00E+00,4.32E-03,3.42E-01
3641,2.31E-03,0.00E+00,4.45E-03,3.73E-01
3642,2.64E-03,2.73E-12,4.35E-03,3.41E-01
3643,2.49E-03,3.64E-12,4.30E-03,3.41E-01
3644,2.64E-03,-4.55E-13,4.36E-03,3.45E-01
3645,2.47E-03,0.00E+00,4.42E-03,3.69E-01
3646,2.79E-03,3.64E-12,4.17E-03,3.28E-01
3647,2.66E-03,0.00E+00,4.36E-03,3.34E-01
3648,2.46E-03,9.09E-13,4.57E-03,2.95E-01
3649,2.40E-03,0.00E+00,4.53E-03,3.20E-01
3650,2.65E-03,2.73E-12,4.37E-03,3.32E-01
3651,2.56E-03,3.64E-12,4.47E-03,2.88E-01
3652,2.47E-03,1.82E-12,4.56E-03,2.97E-01
3653,2.49E-03,9.09E-13,4.57E-03,2.80E-01
3654,2.47E-03,-5.46E-12,4.57E-03,2.88E-01
3655,2.63E-03,0.00E+00,4.53E-03,2.05E-01
3656,2.65E-03,0.00E+00,4.56E-03,8.80E-02
3657,2.80E-03,0.00E+00,4.50E-03,0.00E+00
3658,2.79E-03,0.00E+00,4.51E-03,0.00E+00
3659,2.66E-03,0.00E+00,4.58E-03,0.00E+00
3660,2.82E-03,0.00E+00,4.49E-03,0.00E+00
3661,2.94E-03,0.00E+00,4.41E-03,0.00E+00
3662,2.81E-03,-1.82E-12,4.47E-03,9.74E-02
3663,2.89E-03,0.00E+00,4.09E-03,3.28E-01
3664,2.94E-03,-6.37E-12,3.83E-03,2.27E-01
3665,3.21E-03,0.00E+00,3.95E-03,2.97E-01
3666,3.15E-03,0.00E+00,4.05E-03,2.99E-01
3667,3.08E-03,-7.28E-12,4.04E-03,3.12E-01
3668,3.16E-03,0.00E+00,4.11E-03,2.42E-01
3669,3.01E-03,3.52E-12,4.25E-03,2.25E-01
3670,3.01E-03,0.00E+00,4.25E-03,2.25E-01
3671,3.01E-03,0.00E+00,4.25E-03,2.25E-01
3672,3.01E-03,0.00E+00,4.25E-03,2.24E-01
3673,2.79E-03,0.00E+00,4.46E-03,1.21E-01
3674,3.01E-03,3.52E-12,4.25E-03,2.23E-01
3675,3.01E-03,0.00E+00,4.25E-03,2.24E-01
3676,3.13E-03,-9.09E-13,4.38E-03,1.02E-02
3677,3.24E-03,0.00E+00,4.24E-03,1.18E-01
3678,3.02E-03,-5.68E-14,4.26E-03,2.11E-01
3679,3.01E-03,3.58E-12,4.25E-03,2.23E-01
3680,2.82E-03,0.00E+00,4.30E-03,2.99E-01
3681,2.88E-03,0.00E+00,4.36E-03,1.40E-01
3682,3.12E-03,-6.37E-12,4.40E-03,0.00E+00
3683,3.10E-03,0.00E+00,4.40E-03,0.00E+00
3684,3.38E-03,0.00E+00,3.12E-03,9.09E-02
3685,3.43E-03,-3.64E-12,3.75E-03,2.71E-01
3686,3.25E-03,0.00E+00,3.59E-03,1.86E-01
3687,3.62E-03,-3.64E-12,3.73E-03,2.38E-01
3688,3.50E-03,-7.28E-12,3.63E-03,2.45E-01
3689,3.22E-03,0.00E+00,3.52E-03,1.62E-01
3690,3.38E-03,-7.28E-12,3.47E-03,1.85E-01
3691,3.61E-03,0.00E+00,3.43E-03,2.15E-01
3692,3.63E-03,-9.09E-13,3.45E-03,2.25E-01
3693,3.28E-03,0.00E+00,3.39E-03,1.42E-01
3694,3.37E-03,0.00E+00,3.37E-03,1.55E-01
3695,3.62E-03,0.00E+00,3.38E-03,2.03E-01
3696,3.64E-03,0.00E+00,3.43E-03,2.21E-01
3697,3.85E-03,0.00E+00,3.32E-03,2.17E-01
3698,3.83E-03,0.00E+00,3.19E-03,2.01E-01
3699,4.03E-03,0.00E+00,3.27E-03,2.11E-01
3700,3.66E-03,-7.28E-12,3.41E-03,2.20E-01
3701,3.51E-03,7.28E-12,3.09E-03,1.09E-01
3702,3.65E-03,0.00E+00,3.43E-03,2.23E-01
3703,3.85E-03,0.00E+00,3.62E-03,2.23E-01
3704,3.76E-03,0.00E+00,3.76E-03,2.20E-01
3705,3.66E-03,-7.28E-12,3.45E-03,2.21E-01
3706,3.67E-03,0.00E+00,3.44E-03,2.22E-01
3707,3.93E-03,0.00E+00,3.50E-03,2.25E-01
3708,3.93E-03,-7.28E-12,3.73E-03,1.79E-01
3709,3.59E-03,0.00E+00,3.83E-03,2.40E-01
3710,3.39E-03,0.00E+00,3.85E-03,2.72E-01
3711,3.53E-03,0.00E+00,4.07E-03,1.44E-01
3712,3.47E-03,7.28E-12,3.93E-03,2.33E-01
3713,3.37E-03,-9.09E-13,4.05E-03,2.40E-01
3714,3.39E-03,1.82E-12,4.08E-03,2.17E-01
3715,3.32E-03,1.82E-12,4.07E-03,2.47E-01
3716,3.48E-03,0.00E+00,4.19E-03,7.52E-02
3717,3.35E-03,-5.46E-12,4.08E-03,2.27E-01
3718,3.53E-03,-3.64E-12,4.16E-03,8.41E-02
3719,3.33E-03,-9.09E-13,4.11E-03,2.13E-01
3720,3.40E-03,3.64E-12,4.23E-03,8.01E-02
3721,3.48E-03,0.00E+00,4.33E-03,1.18E-02
3722,3.51E-03,7.28E-12,4.24E-03,4.79E-02
3723,3.27E-03,-3.64E-12,4.31E-03,5.44E-02
3724,3.45E-03,0.00E+00,4.36E-03,0.00E+00
3725,3.14E-03,0.00E+00,4.39E-03,0.00E+00
3726,3.30E-03,0.00E+00,4.38E-03,0.00E+00
3727,3.47E-03,0.00E+00,4.36E-03,0.00E+00
3728,3.74E-03,-7.28E-12,3.86E-03,1.82E-01
3729,3.63E-03,0.00E+00,3.99E-03,1.56E-01
3730,3.71E-03,0.00E+00,4.02E-03,1.20E-01
3731,3.64E-03,0.00E+00,4.05E-03,1.20E-01
3732,3.70E-03,0.00E+00,4.10E-03,7.70E-02
