Node Number, X [ m ], Y [ m ], Z [ m ], Wall Shear [ Pa ]
31,3.68E-03,-1.52E-03,4.18E-03,8.88E-01
32,3.84E-03,-1.39E-03,4.21E-03,6.10E-01
33,3.64E-03,-1.35E-03,4.27E-03,9.56E-01
34,3.80E-03,-1.22E-03,4.29E-03,6.63E-01
35,3.61E-03,-1.17E-03,4.36E-03,1.05E+00
36,3.77E-03,-1.04E-03,4.37E-03,6.95E-01
37,3.58E-03,-9.88E-04,4.43E-03,1.13E+00
38,3.74E-03,-8.62E-04,4.43E-03,7.24E-01
39,3.55E-03,-7.99E-04,4.49E-03,1.16E+00
40,3.72E-03,-6.77E-04,4.48E-03,7.51E-01
41,3.53E-03,-6.06E-04,4.53E-03,1.21E+00
42,3.70E-03,-4.89E-04,4.52E-03,7.83E-01
43,3.52E-03,-4.10E-04,4.57E-03,1.26E+00
44,3.69E-03,-2.99E-04,4.55E-03,7.94E-01
45,3.51E-03,-2.12E-04,4.59E-03,1.29E+00
46,3.69E-03,-1.07E-04,4.56E-03,8.06E-01
47,3.51E-03,-1.25E-05,4.60E-03,1.30E+00
48,3.68E-03,8.55E-05,4.56E-03,8.08E-01
49,3.51E-03,1.87E-04,4.59E-03,1.31E+00
50,3.69E-03,2.78E-04,4.55E-03,8.20E-01
51,3.51E-03,3.86E-04,4.58E-03,1.29E+00
52,3.70E-03,4.69E-04,4.53E-03,8.01E-01
53,3.52E-03,5.83E-04,4.55E-03,1.26E+00
54,3.71E-03,6.58E-04,4.50E-03,7.93E-01
55,3.54E-03,7.77E-04,4.50E-03,1.21E+00
56,3.73E-03,8.44E-04,4.45E-03,7.76E-01
57,3.56E-03,9.68E-04,4.45E-03,1.15E+00
58,3.75E-03,1.03E-03,4.39E-03,7.33E-01
59,3.59E-03,1.15E-03,4.38E-03,1.09E+00
60,3.78E-03,1.20E-03,4.32E-03,6.83E-01
61,3.63E-03,1.33E-03,4.30E-03,1.02E+00
62,3.82E-03,1.37E-03,4.24E-03,6.31E-01
63,3.66E-03,1.51E-03,4.21E-03,9.44E-01
64,3.86E-03,1.54E-03,4.15E-03,5.78E-01
65,3.71E-03,1.68E-03,4.11E-03,8.54E-01
66,3.90E-03,1.70E-03,4.05E-03,5.39E-01
67,3.75E-03,1.83E-03,4.00E-03,7.86E-01
68,3.95E-03,1.85E-03,3.93E-03,4.91E-01
69,3.80E-03,1.98E-03,3.88E-03,6.93E-01
70,4.00E-03,1.99E-03,3.81E-03,4.27E-01
71,3.86E-03,2.13E-03,3.75E-03,6.12E-01
72,4.05E-03,2.12E-03,3.68E-03,3.88E-01
73,3.92E-03,2.26E-03,3.61E-03,5.37E-01
74,4.11E-03,2.24E-03,3.54E-03,3.39E-01
75,3.98E-03,2.38E-03,3.46E-03,4.69E-01
76,4.17E-03,2.35E-03,3.40E-03,2.99E-01
77,4.04E-03,2.48E-03,3.31E-03,4.07E-01
78,4.24E-03,2.45E-03,3.25E-03,2.63E-01
79,4.11E-03,2.58E-03,3.15E-03,3.58E-01
80,4.30E-03,2.53E-03,3.09E-03,2.35E-01
81,4.18E-03,2.66E-03,2.98E-03,3.05E-01
82,4.37E-03,2.61E-03,2.92E-03,2.03E-01
83,4.26E-03,2.73E-03,2.81E-03,2.59E-01
84,4.44E-03,2.67E-03,2.76E-03,1.86E-01
85,4.33E-03,2.79E-03,2.63E-03,2.29E-01
86,4.52E-03,2.72E-03,2.59E-03,1.67E-01
87,4.41E-03,2.84E-03,2.46E-03,1.99E-01
88,4.59E-03,2.76E-03,2.41E-03,1.53E-01
89,4.48E-03,2.87E-03,2.27E-03,1.77E-01
90,4.67E-03,2.78E-03,2.24E-03,1.41E-01
91,4.56E-03,2.88E-03,2.09E-03,1.57E-01
92,4.74E-03,2.79E-03,2.06E-03,1.30E-01
93,4.68E-03,-2.83E-03,1.84E-03,1.76E-01
94,4.64E-03,2.89E-03,1.91E-03,1.45E-01
95,4.91E-03,-2.61E-03,2.15E-03,1.31E-01
96,4.82E-03,2.78E-03,1.88E-03,1.26E-01
97,4.72E-03,2.87E-03,1.72E-03,1.41E-01
98,4.89E-03,2.77E-03,1.70E-03,1.26E-01
99,4.80E-03,2.85E-03,1.54E-03,1.36E-01
100,4.97E-03,2.73E-03,1.53E-03,1.28E-01
101,4.87E-03,2.81E-03,1.36E-03,1.33E-01
102,5.04E-03,2.69E-03,1.36E-03,1.31E-01
103,4.95E-03,2.76E-03,1.19E-03,1.31E-01
104,5.11E-03,2.63E-03,1.19E-03,1.32E-01
105,5.02E-03,2.69E-03,1.01E-03,1.31E-01
106,5.18E-03,2.56E-03,1.02E-03,1.36E-01
107,5.09E-03,2.61E-03,8.44E-04,1.34E-01
108,5.25E-03,2.48E-03,8.63E-04,1.42E-01
109,5.16E-03,2.52E-03,6.81E-04,1.43E-01
110,6.57E-03,-2.61E-04,3.03E-03,6.10E-03
111,5.32E-03,2.39E-03,7.08E-04,1.52E-01
112,6.59E-03,1.38E-04,3.04E-03,7.59E-03
113,6.75E-03,-2.42E-05,2.69E-03,4.26E-03
114,5.23E-03,2.42E-03,5.24E-04,1.50E-01
115,5.38E-03,2.28E-03,5.60E-04,1.60E-01
116,5.30E-03,2.30E-03,3.74E-04,1.54E-01
117,5.44E-03,2.16E-03,4.19E-04,1.67E-01
118,5.36E-03,2.18E-03,2.32E-04,1.64E-01
119,5.50E-03,2.04E-03,2.86E-04,1.75E-01
120,5.41E-03,2.04E-03,9.86E-05,1.78E-01
121,5.55E-03,1.90E-03,1.61E-04,1.88E-01
122,5.47E-03,1.89E-03,-2.59E-05,1.90E-01
123,5.60E-03,1.75E-03,4.59E-05,1.99E-01
124,5.52E-03,1.74E-03,-1.41E-04,2.03E-01
125,5.65E-03,1.60E-03,-6.00E-05,2.07E-01
126,5.56E-03,1.57E-03,-2.45E-04,2.18E-01
127,5.69E-03,1.44E-03,-1.56E-04,2.17E-01
128,4.74E-03,-2.59E-03,2.50E-03,1.37E-01
129,5.60E-03,1.40E-03,-3.38E-04,2.26E-01
130,5.73E-03,1.27E-03,-2.41E-04,2.27E-01
131,4.68E-03,-2.55E-03,2.66E-03,1.47E-01
132,5.64E-03,1.22E-03,-4.21E-04,2.39E-01
133,4.60E-03,-2.50E-03,2.83E-03,1.61E-01
134,5.76E-03,1.09E-03,-3.15E-04,2.35E-01
135,5.67E-03,1.04E-03,-4.91E-04,2.45E-01
136,4.52E-03,-2.45E-03,2.99E-03,1.72E-01
137,5.79E-03,9.13E-04,-3.77E-04,2.44E-01
138,4.46E-03,-2.38E-03,3.13E-03,1.80E-01
139,5.69E-03,8.49E-04,-5.50E-04,2.54E-01
140,5.81E-03,7.29E-04,-4.28E-04,2.53E-01
141,4.40E-03,-2.29E-03,3.29E-03,1.95E-01
142,5.71E-03,6.56E-04,-5.97E-04,2.73E-01
143,4.34E-03,-2.19E-03,3.43E-03,2.25E-01
144,5.82E-03,5.41E-04,-4.67E-04,2.60E-01
145,5.73E-03,4.60E-04,-6.31E-04,2.71E-01
146,4.27E-03,-2.09E-03,3.57E-03,2.46E-01
147,5.84E-03,3.50E-04,-4.94E-04,2.61E-01
148,4.22E-03,-1.97E-03,3.70E-03,2.67E-01
149,5.74E-03,2.62E-04,-6.52E-04,2.69E-01
150,5.84E-03,1.58E-04,-5.08E-04,2.62E-01
151,4.16E-03,-1.85E-03,3.82E-03,2.86E-01
152,5.74E-03,6.25E-05,-6.61E-04,2.74E-01
153,4.85E-03,-2.72E-03,1.85E-03,1.49E-01
154,4.11E-03,-1.71E-03,3.94E-03,3.10E-01
155,5.84E-03,-3.49E-05,-5.11E-04,2.65E-01
156,5.74E-03,-1.37E-04,-6.57E-04,2.78E-01
157,4.88E-03,-2.56E-03,2.38E-03,1.26E-01
158,4.07E-03,-1.57E-03,4.04E-03,3.54E-01
159,5.84E-03,-2.27E-04,-5.01E-04,2.65E-01
160,4.03E-03,-1.41E-03,4.14E-03,3.68E-01
161,5.73E-03,-3.36E-04,-6.40E-04,2.77E-01
162,5.83E-03,-4.18E-04,-4.78E-04,2.65E-01
163,3.99E-03,-1.25E-03,4.23E-03,3.95E-01
164,5.72E-03,-5.33E-04,-6.11E-04,2.69E-01
165,3.96E-03,-1.09E-03,4.31E-03,4.21E-01
166,5.82E-03,-6.07E-04,-4.43E-04,2.59E-01
167,5.70E-03,-7.27E-04,-5.69E-04,2.64E-01
168,3.93E-03,-9.16E-04,4.37E-03,4.41E-01
169,5.80E-03,-7.93E-04,-3.97E-04,2.54E-01
170,3.91E-03,-7.41E-04,4.43E-03,4.34E-01
171,5.68E-03,-9.18E-04,-5.14E-04,2.55E-01
172,5.77E-03,-9.76E-04,-3.38E-04,2.47E-01
173,3.89E-03,-5.61E-04,4.47E-03,4.66E-01
174,5.65E-03,-1.10E-03,-4.48E-04,2.49E-01
175,3.87E-03,-3.79E-04,4.50E-03,4.69E-01
176,5.74E-03,-1.15E-03,-2.68E-04,2.41E-01
177,5.62E-03,-1.28E-03,-3.69E-04,2.43E-01
178,3.86E-03,-1.94E-04,4.52E-03,4.64E-01
179,5.71E-03,-1.32E-03,-1.87E-04,2.31E-01
180,3.86E-03,-9.07E-06,4.53E-03,4.61E-01
181,5.58E-03,-1.46E-03,-2.80E-04,2.31E-01
182,5.67E-03,-1.49E-03,-9.55E-05,2.23E-01
183,3.86E-03,1.76E-04,4.53E-03,4.74E-01
184,4.94E-03,-2.64E-03,1.99E-03,1.32E-01
185,5.54E-03,-1.63E-03,-1.79E-04,2.23E-01
186,3.87E-03,3.61E-04,4.51E-03,4.86E-01
187,5.63E-03,-1.65E-03,6.82E-06,2.13E-01
188,5.49E-03,-1.78E-03,-6.82E-05,2.09E-01
189,3.88E-03,5.45E-04,4.48E-03,4.85E-01
190,5.58E-03,-1.80E-03,1.19E-04,2.01E-01
191,3.89E-03,7.25E-04,4.44E-03,4.66E-01
192,5.44E-03,-1.93E-03,5.28E-05,2.02E-01
193,5.53E-03,-1.94E-03,2.41E-04,1.93E-01
194,3.92E-03,9.03E-04,4.39E-03,4.49E-01
195,6.64E-03,-3.63E-04,2.87E-03,6.68E-03
196,5.39E-03,-2.08E-03,1.83E-04,1.92E-01
197,3.94E-03,1.08E-03,4.33E-03,4.19E-01
198,5.47E-03,-2.07E-03,3.71E-04,1.84E-01
199,5.33E-03,-2.21E-03,3.22E-04,1.82E-01
200,3.97E-03,1.24E-03,4.26E-03,3.96E-01
201,5.41E-03,-2.19E-03,5.09E-04,1.78E-01
202,4.01E-03,1.41E-03,4.17E-03,3.69E-01
203,5.26E-03,-2.33E-03,4.69E-04,1.74E-01
204,5.35E-03,-2.30E-03,6.54E-04,1.69E-01
205,4.05E-03,1.56E-03,4.08E-03,3.51E-01
206,5.20E-03,-2.43E-03,6.24E-04,1.70E-01
207,4.09E-03,1.71E-03,3.98E-03,3.23E-01
208,5.29E-03,-2.40E-03,8.07E-04,1.64E-01
209,5.13E-03,-2.53E-03,7.85E-04,1.66E-01
210,4.14E-03,1.85E-03,3.87E-03,2.90E-01
211,5.22E-03,-2.48E-03,9.67E-04,1.62E-01
212,6.73E-03,-2.53E-04,2.70E-03,4.48E-03
213,4.19E-03,1.98E-03,3.74E-03,2.67E-01
214,6.49E-03,-1.57E-04,3.19E-03,7.21E-03
215,5.06E-03,-2.61E-03,9.51E-04,1.65E-01
216,6.72E-03,1.96E-04,2.75E-03,7.12E-03
217,5.15E-03,-2.56E-03,1.13E-03,1.55E-01
218,6.50E-03,4.08E-05,3.19E-03,8.17E-03
219,4.24E-03,2.10E-03,3.61E-03,2.44E-01
220,6.65E-03,2.25E-04,2.91E-03,8.28E-03
221,4.99E-03,-2.68E-03,1.12E-03,1.59E-01
222,4.30E-03,2.21E-03,3.48E-03,2.12E-01
223,5.08E-03,-2.62E-03,1.30E-03,1.51E-01
224,4.91E-03,-2.74E-03,1.30E-03,1.60E-01
225,4.36E-03,2.31E-03,3.33E-03,1.94E-01
226,5.01E-03,-2.66E-03,1.49E-03,1.47E-01
227,4.43E-03,2.40E-03,3.18E-03,1.75E-01
228,4.84E-03,-2.79E-03,1.48E-03,1.61E-01
229,4.94E-03,-2.70E-03,1.66E-03,1.46E-01
230,4.49E-03,2.48E-03,3.03E-03,1.55E-01
231,4.76E-03,-2.82E-03,1.66E-03,1.66E-01
232,4.56E-03,2.55E-03,2.87E-03,1.41E-01
233,4.63E-03,2.60E-03,2.71E-03,1.32E-01
234,4.70E-03,2.64E-03,2.54E-03,1.24E-01
235,5.06E-03,-2.50E-03,2.22E-03,1.14E-01
236,4.77E-03,2.67E-03,2.37E-03,1.21E-01
237,5.04E-03,-2.44E-03,2.43E-03,1.11E-01
238,4.84E-03,2.69E-03,2.20E-03,1.13E-01
239,5.21E-03,-2.38E-03,2.28E-03,1.06E-01
240,5.19E-03,-2.31E-03,2.48E-03,9.87E-02
241,4.92E-03,2.69E-03,2.03E-03,1.11E-01
242,5.35E-03,-2.26E-03,2.34E-03,9.56E-02
243,4.99E-03,2.68E-03,1.86E-03,1.12E-01
244,5.34E-03,-2.19E-03,2.54E-03,8.59E-02
245,5.49E-03,-2.13E-03,2.40E-03,8.49E-02
246,5.06E-03,2.65E-03,1.69E-03,1.14E-01
247,5.49E-03,-2.06E-03,2.59E-03,7.71E-02
248,5.13E-03,2.62E-03,1.52E-03,1.17E-01
249,5.63E-03,-2.00E-03,2.45E-03,7.71E-02
250,5.62E-03,-1.92E-03,2.64E-03,6.87E-02
251,5.20E-03,2.57E-03,1.36E-03,1.23E-01
252,5.77E-03,-1.86E-03,2.51E-03,6.79E-02
253,5.27E-03,2.51E-03,1.20E-03,1.29E-01
254,5.76E-03,-1.78E-03,2.70E-03,5.86E-02
255,5.90E-03,-1.72E-03,2.56E-03,5.73E-02
256,5.34E-03,2.44E-03,1.04E-03,1.32E-01
257,5.88E-03,-1.64E-03,2.75E-03,4.81E-02
258,5.41E-03,2.35E-03,8.88E-04,1.38E-01
259,6.02E-03,-1.57E-03,2.61E-03,4.79E-02
260,6.01E-03,-1.49E-03,2.80E-03,3.96E-02
261,5.47E-03,2.25E-03,7.42E-04,1.47E-01
262,6.14E-03,-1.42E-03,2.66E-03,3.86E-02
263,5.53E-03,2.15E-03,6.03E-04,1.55E-01
264,5.08E-03,-2.54E-03,2.01E-03,1.20E-01
265,6.12E-03,-1.33E-03,2.84E-03,3.20E-02
266,6.25E-03,-1.26E-03,2.71E-03,3.09E-02
267,5.25E-03,-2.41E-03,2.06E-03,1.10E-01
268,5.58E-03,2.03E-03,4.70E-04,1.62E-01
269,6.23E-03,-1.17E-03,2.89E-03,2.41E-02
270,5.37E-03,-2.30E-03,2.14E-03,1.03E-01
271,5.64E-03,1.90E-03,3.46E-04,1.69E-01
272,6.35E-03,-1.10E-03,2.75E-03,2.35E-02
273,6.32E-03,-1.00E-03,2.93E-03,1.77E-02
274,5.50E-03,-2.19E-03,2.20E-03,9.37E-02
275,5.69E-03,1.76E-03,2.30E-04,1.82E-01
276,6.44E-03,-9.22E-04,2.79E-03,1.68E-02
277,5.64E-03,-2.06E-03,2.26E-03,8.38E-02
278,5.73E-03,1.62E-03,1.23E-04,1.91E-01
279,6.41E-03,-8.27E-04,2.96E-03,1.32E-02
280,6.52E-03,-7.42E-04,2.82E-03,1.17E-02
281,5.78E-03,1.47E-03,2.62E-05,1.94E-01
282,5.77E-03,-1.93E-03,2.32E-03,7.47E-02
283,6.48E-03,-6.44E-04,2.99E-03,9.02E-03
284,5.90E-03,-1.79E-03,2.37E-03,6.52E-02
285,5.81E-03,1.31E-03,-6.10E-05,2.01E-01
286,6.59E-03,-5.55E-04,2.85E-03,8.11E-03
287,6.53E-03,-4.55E-04,3.02E-03,7.23E-03
288,6.03E-03,-1.65E-03,2.43E-03,5.69E-02
289,5.85E-03,1.14E-03,-1.38E-04,2.10E-01
290,5.87E-03,9.69E-04,-2.04E-04,2.16E-01
291,6.15E-03,-1.50E-03,2.48E-03,4.71E-02
292,6.26E-03,-1.34E-03,2.52E-03,3.73E-02
293,5.90E-03,7.93E-04,-2.58E-04,2.23E-01
294,6.37E-03,-1.18E-03,2.57E-03,2.92E-02
295,5.92E-03,6.13E-04,-3.02E-04,2.25E-01
296,6.47E-03,-1.01E-03,2.61E-03,2.23E-02
297,5.93E-03,4.31E-04,-3.33E-04,2.33E-01
298,5.94E-03,2.46E-04,-3.53E-04,2.36E-01
299,6.55E-03,-8.32E-04,2.64E-03,1.61E-02
300,6.63E-03,-6.45E-04,2.67E-03,1.09E-02
301,5.94E-03,6.05E-05,-3.61E-04,2.38E-01
302,5.94E-03,-1.25E-04,-3.58E-04,2.35E-01
303,6.69E-03,-4.52E-04,2.69E-03,7.19E-03
304,5.94E-03,-3.10E-04,-3.42E-04,2.34E-01
305,5.92E-03,-4.94E-04,-3.14E-04,2.31E-01
306,5.91E-03,-6.75E-04,-2.75E-04,2.28E-01
307,5.89E-03,-8.52E-04,-2.24E-04,2.24E-01
308,5.86E-03,-1.03E-03,-1.62E-04,2.17E-01
309,5.83E-03,-1.19E-03,-8.95E-05,2.10E-01
310,5.79E-03,-1.36E-03,-6.11E-06,2.03E-01
311,5.75E-03,-1.51E-03,8.76E-05,1.96E-01
312,5.71E-03,-1.66E-03,1.91E-04,1.88E-01
313,5.66E-03,-1.80E-03,3.04E-04,1.81E-01
314,5.61E-03,-1.93E-03,4.25E-04,1.73E-01
315,5.56E-03,-2.05E-03,5.55E-04,1.65E-01
316,5.50E-03,-2.16E-03,6.92E-04,1.57E-01
317,5.44E-03,-2.26E-03,8.36E-04,1.52E-01
318,5.37E-03,-2.35E-03,9.91E-04,1.49E-01
319,5.31E-03,-2.43E-03,1.15E-03,1.44E-01
320,5.24E-03,-2.49E-03,1.32E-03,1.37E-01
321,5.17E-03,-2.55E-03,1.48E-03,1.33E-01
322,5.12E-03,-2.57E-03,1.66E-03,1.30E-01
323,5.03E-03,-2.61E-03,1.83E-03,1.31E-01
324,4.87E-03,-2.49E-03,2.57E-03,1.22E-01
325,5.02E-03,-2.36E-03,2.64E-03,1.06E-01
326,5.18E-03,-2.24E-03,2.68E-03,9.11E-02
327,5.33E-03,-2.11E-03,2.73E-03,8.11E-02
328,5.47E-03,-1.98E-03,2.78E-03,7.04E-02
329,5.60E-03,-1.84E-03,2.83E-03,5.97E-02
330,5.73E-03,-1.70E-03,2.88E-03,4.89E-02
331,5.86E-03,-1.55E-03,2.93E-03,4.08E-02
332,5.98E-03,-1.40E-03,2.98E-03,3.40E-02
333,6.09E-03,-1.24E-03,3.02E-03,2.64E-02
334,6.18E-03,-1.07E-03,3.06E-03,2.01E-02
335,6.27E-03,-9.03E-04,3.10E-03,1.51E-02
336,6.35E-03,-7.25E-04,3.13E-03,1.11E-02
337,6.41E-03,-5.41E-04,3.16E-03,8.68E-03
338,6.46E-03,-3.52E-04,3.18E-03,7.37E-03
339,5.25E-03,-2.46E-03,1.81E-03,1.20E-01
340,5.39E-03,-2.33E-03,1.93E-03,1.08E-01
341,6.78E-03,1.65E-04,2.59E-03,6.74E-03
342,6.79E-03,-1.65E-04,2.54E-03,3.75E-03
343,5.52E-03,-2.22E-03,2.00E-03,1.01E-01
344,6.49E-03,2.43E-04,3.18E-03,9.95E-03
345,5.64E-03,-2.11E-03,2.06E-03,9.35E-02
346,6.57E-03,3.60E-04,3.02E-03,1.03E-02
347,5.76E-03,-1.98E-03,2.13E-03,8.33E-02
348,5.89E-03,-1.85E-03,2.18E-03,7.44E-02
349,6.02E-03,-1.71E-03,2.23E-03,6.50E-02
350,6.15E-03,-1.56E-03,2.29E-03,5.61E-02
351,6.26E-03,-1.41E-03,2.33E-03,4.63E-02
352,6.37E-03,-1.25E-03,2.38E-03,3.76E-02
353,6.48E-03,-1.09E-03,2.42E-03,2.79E-02
354,6.57E-03,-9.12E-04,2.46E-03,2.16E-02
355,6.65E-03,-7.23E-04,2.48E-03,1.64E-02
356,6.72E-03,-5.25E-04,2.50E-03,1.07E-02
357,6.76E-03,-3.37E-04,2.52E-03,5.98E-03
358,6.66E-03,4.09E-04,2.82E-03,1.04E-02
359,6.38E-03,-5.24E-05,3.33E-03,8.30E-03
360,4.81E-03,-2.40E-03,2.79E-03,1.23E-01
361,4.69E-03,-2.37E-03,2.96E-03,1.37E-01
362,4.61E-03,-2.34E-03,3.07E-03,1.45E-01
363,4.61E-03,-2.23E-03,3.22E-03,1.39E-01
364,4.53E-03,-2.14E-03,3.38E-03,1.57E-01
365,4.46E-03,-2.06E-03,3.51E-03,1.81E-01
366,4.40E-03,-1.95E-03,3.63E-03,1.91E-01
367,4.35E-03,-1.84E-03,3.75E-03,2.06E-01
368,4.30E-03,-1.71E-03,3.87E-03,2.26E-01
369,4.26E-03,-1.57E-03,3.98E-03,2.33E-01
370,4.21E-03,-1.43E-03,4.07E-03,2.42E-01
371,4.18E-03,-1.28E-03,4.16E-03,2.53E-01
372,4.14E-03,-1.12E-03,4.24E-03,2.68E-01
373,4.11E-03,-9.63E-04,4.31E-03,2.87E-01
374,4.09E-03,-7.96E-04,4.37E-03,3.00E-01
375,4.07E-03,-6.25E-04,4.41E-03,3.06E-01
376,4.05E-03,-4.51E-04,4.45E-03,3.21E-01
377,4.04E-03,-2.74E-04,4.48E-03,3.16E-01
378,6.82E-03,3.38E-05,2.44E-03,5.88E-03
379,4.04E-03,-9.65E-05,4.49E-03,3.11E-01
380,4.03E-03,8.19E-05,4.49E-03,3.14E-01
381,4.04E-03,2.60E-04,4.48E-03,3.10E-01
382,4.05E-03,4.37E-04,4.46E-03,3.19E-01
383,6.74E-03,3.54E-04,2.63E-03,9.31E-03
384,4.06E-03,6.12E-04,4.43E-03,3.14E-01
385,6.36E-03,-2.46E-04,3.32E-03,7.80E-03
386,4.08E-03,7.85E-04,4.39E-03,2.96E-01
387,4.10E-03,9.53E-04,4.33E-03,2.86E-01
388,6.38E-03,1.44E-04,3.32E-03,9.72E-03
389,4.13E-03,1.12E-03,4.27E-03,2.74E-01
390,4.16E-03,1.28E-03,4.19E-03,2.62E-01
391,4.19E-03,1.43E-03,4.11E-03,2.44E-01
392,4.23E-03,1.57E-03,4.01E-03,2.26E-01
393,4.28E-03,1.71E-03,3.91E-03,2.23E-01
394,4.33E-03,1.84E-03,3.80E-03,2.04E-01
395,4.38E-03,1.96E-03,3.68E-03,1.88E-01
396,4.43E-03,2.08E-03,3.55E-03,1.66E-01
397,4.49E-03,2.18E-03,3.41E-03,1.56E-01
398,4.55E-03,2.27E-03,3.27E-03,1.42E-01
399,4.61E-03,2.35E-03,3.13E-03,1.28E-01
400,4.67E-03,2.42E-03,2.97E-03,1.17E-01
401,4.74E-03,2.48E-03,2.82E-03,1.13E-01
402,4.81E-03,2.52E-03,2.66E-03,1.11E-01
403,4.88E-03,2.56E-03,2.50E-03,1.05E-01
404,4.95E-03,2.58E-03,2.34E-03,1.02E-01
405,5.02E-03,2.59E-03,2.17E-03,1.02E-01
406,5.09E-03,2.58E-03,2.01E-03,1.06E-01
407,5.16E-03,2.57E-03,1.84E-03,1.09E-01
408,5.22E-03,2.54E-03,1.68E-03,1.11E-01
409,5.29E-03,2.50E-03,1.52E-03,1.15E-01
410,5.36E-03,2.45E-03,1.37E-03,1.22E-01
411,5.43E-03,2.38E-03,1.21E-03,1.28E-01
412,5.49E-03,2.30E-03,1.06E-03,1.34E-01
413,5.55E-03,2.22E-03,9.21E-04,1.39E-01
414,5.61E-03,2.12E-03,7.83E-04,1.44E-01
415,5.67E-03,2.01E-03,6.52E-04,1.53E-01
416,5.72E-03,1.89E-03,5.28E-04,1.58E-01
417,5.77E-03,1.77E-03,4.13E-04,1.66E-01
418,5.82E-03,1.63E-03,3.06E-04,1.76E-01
419,5.86E-03,1.49E-03,2.08E-04,1.81E-01
420,5.90E-03,1.34E-03,1.19E-04,1.86E-01
421,5.93E-03,1.18E-03,3.98E-05,1.95E-01
422,5.96E-03,1.02E-03,-2.88E-05,1.98E-01
423,5.98E-03,8.50E-04,-8.69E-05,2.02E-01
424,6.01E-03,6.78E-04,-1.34E-04,2.06E-01
425,6.02E-03,5.04E-04,-1.70E-04,2.10E-01
426,6.03E-03,3.27E-04,-1.95E-04,2.16E-01
427,6.04E-03,1.49E-04,-2.09E-04,2.15E-01
428,6.04E-03,-3.02E-05,-2.11E-04,2.18E-01
429,6.04E-03,-2.09E-04,-2.01E-04,2.16E-01
430,6.03E-03,-3.86E-04,-1.80E-04,2.11E-01
431,6.01E-03,-5.61E-04,-1.48E-04,2.10E-01
432,6.00E-03,-7.34E-04,-1.05E-04,2.07E-01
433,5.97E-03,-9.03E-04,-5.05E-05,2.02E-01
434,5.95E-03,-1.07E-03,1.44E-05,1.97E-01
435,5.91E-03,-1.23E-03,8.96E-05,1.92E-01
436,5.88E-03,-1.38E-03,1.75E-04,1.85E-01
437,5.84E-03,-1.53E-03,2.70E-04,1.78E-01
438,5.79E-03,-1.66E-03,3.74E-04,1.73E-01
439,5.74E-03,-1.79E-03,4.87E-04,1.66E-01
440,5.69E-03,-1.91E-03,6.08E-04,1.59E-01
441,5.64E-03,-2.03E-03,7.37E-04,1.52E-01
442,5.58E-03,-2.13E-03,8.73E-04,1.46E-01
443,5.52E-03,-2.22E-03,1.02E-03,1.41E-01
444,5.46E-03,-2.30E-03,1.18E-03,1.35E-01
445,5.39E-03,-2.37E-03,1.34E-03,1.30E-01
446,5.31E-03,-2.44E-03,1.48E-03,1.27E-01
447,5.24E-03,-2.48E-03,1.61E-03,1.25E-01
448,5.00E-03,-2.27E-03,2.83E-03,9.98E-02
449,5.16E-03,-2.15E-03,2.87E-03,8.73E-02
450,5.30E-03,-2.01E-03,2.92E-03,7.60E-02
451,5.44E-03,-1.88E-03,2.96E-03,6.33E-02
452,5.57E-03,-1.75E-03,3.01E-03,5.25E-02
